lat,lon,raw_population_density,normalized_density,estimated_pop_per_km2,development_suitability_score,population_pressure_index,planning_zone,distance_from_center_km
35.4108,45.2847,0.20470550503322588,0.20470550503322588,1023.5275251661294,75,0.1432938535232581,Good Development,21.500027666859562
35.4108,45.2947,0.028027453529013285,0.028027453529013285,140.13726764506643,45,0.0196192174703093,Avoid Development,20.937300340775945
35.4108,45.3047,0.0,0.0,0.0,45,0.0,Avoid Development,20.399432378190518
35.4108,45.314699999999995,0.08525294764046915,0.08525294764046915,426.2647382023457,45,0.059677063348328396,Avoid Development,19.888440795636892
35.4108,45.32469999999999,0.0,0.0,0.0,45,0.0,Avoid Development,19.406448762170044
35.4108,45.33469999999999,0.0,0.0,0.0,45,0.0,Avoid Development,18.95566855529817
35.4108,45.34469999999999,0.0,0.0,0.0,45,0.0,Avoid Development,18.538377165163535
35.4108,45.35469999999999,0.0,0.0,0.0,45,0.0,Avoid Development,18.15688371769439
35.4108,45.364699999999985,0.0,0.0,0.0,45,0.0,Avoid Development,17.81348831032617
35.4108,45.37469999999998,0.08048577769122334,0.08048577769122334,402.4288884561167,45,0.056340044383856334,Avoid Development,17.510432501153186
35.4108,45.38469999999998,0.16995912908287203,0.16995912908287203,849.7956454143601,75,0.11897139035801041,Good Development,17.249842556778574
35.4108,45.39469999999998,0.0,0.0,0.0,45,0.0,Avoid Development,17.033667586392664
35.4108,45.40469999999998,0.061511769021695833,0.061511769021695833,307.55884510847915,45,0.04305823831518708,Avoid Development,16.863615747632764
35.4108,45.414699999999975,0.00849000584007055,0.00849000584007055,42.45002920035275,45,0.005943004088049385,Avoid Development,16.741092623034607
35.4108,45.42469999999997,0.020324639078830965,0.020324639078830965,101.62319539415482,45,0.014227247355181674,Avoid Development,16.667146422638528
35.4108,45.43469999999997,0.0,0.0,0.0,45,0.00013649232721412162,Avoid Development,16.642424675839614
35.4108,45.44469999999997,0.0,0.0,0.0,45,0.0,Avoid Development,16.667146422637117
35.4108,45.45469999999997,0.0,0.0,0.0,45,0.0,Avoid Development,16.741092623033904
35.4108,45.464699999999965,0.0,0.0,0.0,45,0.0,Avoid Development,16.863615747631705
35.4108,45.47469999999996,0.21560766673045023,0.21560766673045023,1078.0383336522511,75,0.15092536671131515,Good Development,17.033667586391953
35.4108,45.48469999999996,0.01843620623128457,0.01843620623128457,92.18103115642286,45,0.012905344361899199,Avoid Development,17.24984255677681
35.4108,45.49469999999996,0.0,0.0,0.0,45,0.0,Avoid Development,17.510432501151413
35.4108,45.50469999999996,0.001737919915090952,0.001737919915090952,8.689599575454759,45,0.0012165439405636663,Avoid Development,17.813488310324406
35.4108,45.514699999999955,0.05269932640012279,0.05269932640012279,263.49663200061394,45,0.03688952848008595,Avoid Development,18.156883717691915
35.4108,45.52469999999995,0.0,0.0,0.0,45,0.0,Avoid Development,18.53837716516106
35.4108,45.53469999999995,0.016891210594439147,0.016891210594439147,84.45605297219574,45,0.011823847416107402,Avoid Development,18.955668555297112
35.4108,45.54469999999995,0.0,0.0,0.0,45,0.0,Avoid Development,19.406448762168278
35.4108,45.55469999999995,0.0,0.0,0.0,45,0.0,Avoid Development,19.88844079563301
35.4108,45.564699999999945,0.1651138921038743,0.1651138921038743,825.5694605193715,75,0.115579724472712,Good Development,20.399432378186987
35.4108,45.57469999999994,0.0,0.0,0.0,45,0.0,Avoid Development,20.937300340771706
35.4108,45.58469999999994,0.1410510646100291,0.1410510646100291,705.2553230501454,75,0.09873574522702036,Good Development,21.500027666856738
35.4208,45.2847,0.2835716196151877,0.2835716196151877,1417.8580980759384,75,0.19850013373063136,Good Development,20.652609478226953
35.4208,45.2947,0.05310676074397036,0.05310676074397036,265.5338037198518,45,0.03717473252077925,Avoid Development,20.06620512207216
35.4208,45.3047,0.0,0.0,0.0,45,0.0,Avoid Development,19.504400373660093
35.4208,45.314699999999995,0.0,0.0,0.0,45,0.0,Avoid Development,18.96938102029842
35.4208,45.32469999999999,0.028536745210843543,0.028536745210843543,142.68372605421771,45,0.01997572164759048,Avoid Development,18.463475709740386
35.4208,45.33469999999999,0.11391907207904856,0.11391907207904856,569.5953603952428,75,0.07974335045533398,Good Development,17.98914092176593
35.4208,45.34469999999999,0.03395979547134831,0.03395979547134831,169.79897735674155,45,0.023771856829943816,Avoid Development,17.548936831835793
35.4208,45.35469999999999,0.04481086747999785,0.04481086747999785,224.05433739998927,45,0.0313676072359985,Avoid Development,17.145492524820316
35.4208,45.364699999999985,0.0,0.0,0.0,45,0.0,Avoid Development,16.78145944843652
35.4208,45.37469999999998,0.2766658635117989,0.2766658635117989,1383.3293175589945,75,0.19709938762482082,Good Development,16.45945278425583
35.4208,45.38469999999998,0.16249777046614788,0.16249777046614788,812.4888523307394,75,0.12218120343573821,Good Development,16.181981591926373
35.4208,45.39469999999998,0.055887015509744085,0.055887015509744085,279.4350775487204,45,0.05170883692743984,Avoid Development,15.951370103080647
35.4208,45.40469999999998,0.1359954047145862,0.1359954047145862,679.9770235729311,75,0.11105850860879991,Good Development,15.769674245373277
35.4208,45.414699999999975,0.2327220949331193,0.2327220949331193,1163.6104746655965,75,0.1811289064330523,Good Development,15.63859908111728
35.4208,45.42469999999997,0.15526392972117353,0.15526392972117353,776.3196486058677,75,0.12833476926286458,Good Development,15.559423975578607
35.4208,45.43469999999997,0.12627101161632054,0.12627101161632054,631.3550580816027,75,0.10851686865916979,Good Development,15.532942590710126
35.4208,45.44469999999997,0.04281057278568783,0.04281057278568783,214.05286392843917,45,0.049617419408037336,Avoid Development,15.559423975577898
35.4208,45.45469999999997,0.18161898734790527,0.18161898734790527,908.0949367395264,75,0.14535673112342165,Good Development,15.638599081116219
35.4208,45.464699999999965,0.026926590920277778,0.026926590920277778,134.6329546013889,45,0.03471033895279668,Avoid Development,15.769674245372574
35.4208,45.47469999999996,0.0,0.0,0.0,45,0.012587926070644361,Avoid Development,15.951370103079237
35.4208,45.48469999999996,0.11321933175789727,0.11321933175789727,566.0966587894864,75,0.08768629633998185,Good Development,16.181981591925314
35.4208,45.49469999999996,0.03902864652150172,0.03902864652150172,195.1432326075086,45,0.030753335731650944,Avoid Development,16.459452784253713
35.4208,45.50469999999996,0.0,0.0,0.0,45,0.0,Avoid Development,16.78145944843405
35.4208,45.514699999999955,0.0,0.0,0.0,45,0.0,Avoid Development,17.14549252481855
35.4208,45.52469999999995,0.04931093031572746,0.04931093031572746,246.5546515786373,45,0.03451765122100922,Avoid Development,17.54893683183438
35.4208,45.53469999999995,0.12265890777024599,0.12265890777024599,613.29453885123,75,0.08586123543917219,Good Development,17.989140921763813
35.4208,45.54469999999995,0.08351022545522863,0.08351022545522863,417.5511272761431,45,0.05845715781866003,Avoid Development,18.463475709736848
35.4208,45.55469999999995,0.0,0.0,0.0,45,0.0,Avoid Development,18.969381020295593
35.4208,45.564699999999945,0.11626996596278022,0.11626996596278022,581.3498298139011,75,0.08138897617394615,Good Development,19.504400373656566
35.4208,45.57469999999994,0.1862510259609802,0.1862510259609802,931.255129804901,75,0.13037571817268614,Good Development,20.06620512206828
35.4208,45.58469999999994,0.10513573120943046,0.10513573120943046,525.6786560471522,75,0.07359501184660132,Good Development,20.65260947822342
35.4308,45.2847,0.13121047457577628,0.13121047457577628,656.0523728788814,75,0.09184733220304339,Good Development,19.831066813401677
35.4308,45.2947,0.0,0.0,0.0,45,0.0,Avoid Development,19.219689774867074
35.4308,45.3047,0.0617859669359125,0.0617859669359125,308.9298346795625,45,0.043250176855138746,Avoid Development,18.632452108425046
35.4308,45.314699999999995,0.0654969654696109,0.0654969654696109,327.48482734805447,45,0.045847875828727624,Avoid Development,18.07170719045981
35.4308,45.32469999999999,0.15163473583879253,0.15163473583879253,758.1736791939626,75,0.10614431508715476,Good Development,17.539996090889648
35.4308,45.33469999999999,0.14959424504937924,0.14959424504937924,747.9712252468962,75,0.10471597153456547,Good Development,17.040036914259904
