lat,lon,raw_population_density,normalized_density,estimated_pop_per_km2,development_suitability_score,population_pressure_index,planning_zone,distance_from_center_km
35.4108,45.2847,0.009420177733424677,0.009420177733424677,47.100888667123385,45,0.006594124413397274,Avoid Development,21.509217755044546
35.4108,45.2947,0.0,0.0,0.0,45,0.0,Avoid Development,20.949295207623344
35.4108,45.3047,0.03812227975824698,0.03812227975824698,190.6113987912349,45,0.026685595830772884,Avoid Development,20.41418722741228
35.4108,45.314699999999995,0.14375673789136817,0.14375673789136817,718.7836894568409,75,0.10062971652395772,Good Development,19.905895107736875
35.4108,45.32469999999999,0.10029689957002398,0.10029689957002398,501.4844978501199,75,0.07020782969901679,Good Development,19.426523867117027
35.4108,45.33469999999999,0.02975104847117765,0.02975104847117765,148.75524235588824,45,0.020825733929824355,Avoid Development,18.978265171182876
35.4108,45.34469999999999,0.0005064296251855657,0.0005064296251855657,2.5321481259278285,45,0.00035450073762989596,Avoid Development,18.563373030274263
35.4108,45.35469999999999,0.07811433258219556,0.07811433258219556,390.5716629109778,45,0.054680032807536895,Avoid Development,18.184131482688635
35.4108,45.364699999999985,0.10463339563820816,0.10463339563820816,523.1669781910408,75,0.07324337694674571,Good Development,17.842813892617123
35.4108,45.37469999999998,0.136747966067655,0.136747966067655,683.7398303382749,75,0.09572357624735849,Good Development,17.541634127638392
35.4108,45.38469999999998,0.052179221575641054,0.052179221575641054,260.89610787820527,45,0.03652545510294874,Avoid Development,17.282690724339798
35.4108,45.39469999999998,0.10284751497885858,0.10284751497885858,514.237574894293,75,0.071993260485201,Good Development,17.067906143252706
35.4108,45.40469999999998,0.0,0.0,0.0,45,0.0,Avoid Development,16.898964236567206
35.4108,45.414699999999975,0.0,0.0,0.0,45,0.0,Avoid Development,16.77724992940643
35.4108,45.42469999999997,0.06035032112992547,0.06035032112992547,301.7516056496274,45,0.042245224790947826,Avoid Development,16.703795644461497
35.4108,45.43469999999997,0.10975267987240771,0.10975267987240771,548.7633993620385,75,0.07682687591068539,Good Development,16.679238996684187
35.4108,45.44469999999997,0.16379393898055744,0.16379393898055744,818.9696949027872,75,0.1146557572863902,Good Development,16.703795644461213
35.4108,45.45469999999997,0.15076812320985988,0.15076812320985988,753.8406160492995,75,0.10553768624690191,Good Development,16.777249929405873
35.4108,45.464699999999965,0.007447198961952214,0.007447198961952214,37.235994809761074,45,0.00521303927336655,Avoid Development,16.898964236566375
35.4108,45.47469999999996,0.09862101736968157,0.09862101736968157,493.10508684840784,45,0.06903471215877709,Avoid Development,17.067906143251484
35.4108,45.48469999999996,0.10577871420020474,0.10577871420020474,528.8935710010237,75,0.07404509994014331,Good Development,17.282690724338288
35.4108,45.49469999999996,0.0,0.0,0.0,45,0.0,Avoid Development,17.541634127636787
35.4108,45.50469999999996,0.0,0.0,0.0,45,0.0,Avoid Development,17.842813892615283
35.4108,45.514699999999955,0.09110454511676241,0.09110454511676241,455.5227255838121,45,0.06377318158173369,Avoid Development,18.184131482686567
35.4108,45.52469999999995,0.06083553414630392,0.06083553414630392,304.1776707315196,45,0.04258487390241274,Avoid Development,18.563373030271734
35.4108,45.53469999999995,0.10290518693081073,0.10290518693081073,514.5259346540537,75,0.07203363085156751,Good Development,18.97826517118013
35.4108,45.54469999999995,0.08765226250896728,0.08765226250896728,438.2613125448364,45,0.06135658375627709,Avoid Development,19.426523867114366
35.4108,45.55469999999995,0.0,0.0,0.0,45,0.0,Avoid Development,19.905895107734047
35.4108,45.564699999999945,0.12061958719054422,0.12061958719054422,603.0979359527211,75,0.08443371103338095,Good Development,20.414187227409293
35.4108,45.57469999999994,0.0,0.0,0.0,45,0.0,Avoid Development,20.94929520761986
35.4108,45.58469999999994,0.007839562270258851,0.007839562270258851,39.197811351294256,45,0.005487693589181195,Avoid Development,21.50921775504127
35.4208,45.2847,0.18377046055577634,0.18377046055577634,918.8523027788817,75,0.12863932238904344,Good Development,20.658340382196876
35.4208,45.2947,0.03656345181793375,0.03656345181793375,182.81725908966877,45,0.025594416272553624,Avoid Development,20.07477278506655
35.4208,45.3047,0.019533692038904177,0.019533692038904177,97.66846019452089,45,0.013673584427232923,Avoid Development,19.51577113226449
35.4208,45.314699999999995,0.17724940299928427,0.17724940299928427,886.2470149964213,75,0.12407458209949898,Good Development,18.98350571202785
35.4208,45.32469999999999,0.0,0.0,0.0,45,0.0,Avoid Development,18.480286828873847
