lat,lon,elevation,slope_percentage,suitability_score
35.2608,45.1347,988.0,10.36036036036242,65.4654654654586
35.2608,45.1447,970.0,6.768877975538835,77.43707341487055
35.2608,45.1547,950.0,6.756756756758101,77.477477477473
35.2608,45.164699999999996,928.0,6.838660222709339,77.20446592430221
35.2608,45.174699999999994,909.0,9.490385615188469,68.3653812827051
35.2608,45.18469999999999,901.0,11.531531531533826,61.561561561553916
35.2608,45.19469999999999,832.0,7.612941680473667,74.62352773175444
35.2608,45.20469999999999,869.0,4.08230206054385,86.39232646485384
35.2608,45.214699999999986,885.0,1.7653198099649086,94.1156006334503
35.2608,45.224699999999984,897.0,1.3258626962395657,95.58045767920144
35.2608,45.23469999999998,908.0,2.233031909456111,92.55656030181297
35.2608,45.24469999999998,900.0,3.6036036036043204,87.9879879879856
35.2608,45.25469999999998,894.0,3.209983369843159,89.30005543385613
35.2608,45.264699999999976,901.0,2.0934674151151036,93.02177528294965
35.2608,45.274699999999974,913.0,4.5358460660827244,84.88051311305759
35.2608,45.28469999999997,950.0,5.7221442679812835,80.92618577339573
35.2608,45.29469999999997,988.0,10.118425839723,66.27191386759
35.2608,45.30469999999997,1049.0,33.49547864184166,13.009042716316685
35.2608,45.31469999999997,1091.0,42.28804178532509,0.0
35.2608,45.324699999999964,1379.0,42.147010462912185,0.0
35.2608,45.33469999999996,1761.0,46.67064247594727,0.0
35.2608,45.34469999999996,1338.0,46.67064247594727,0.0
35.2608,45.35469999999996,1238.0,16.608174826579823,46.78365034684035
35.2608,45.36469999999996,1269.0,26.038467196982403,27.923065606035195
35.2608,45.374699999999955,1033.0,26.038467196982403,27.923065606035195
35.2608,45.38469999999995,936.0,12.35723866975436,58.809204434152136
35.2608,45.39469999999995,824.0,12.35723866975436,58.809204434152136
35.2608,45.40469999999995,861.0,8.024958424607897,73.25013858464035
35.2608,45.41469999999995,807.0,5.957954358631566,80.14015213789477
35.2608,45.424699999999945,805.0,4.964961965526305,83.45012678157899
35.2608,45.43469999999994,850.0,12.68823613412278,57.70587955292407
35.2608,45.44469999999994,965.0,19.197852933368377,41.604294133263245
35.2608,45.45469999999994,1139.0,35.13513513514213,9.729729729715743
35.2608,45.46469999999994,964.0,23.51351351351819,32.97297297296362
35.2608,45.474699999999935,863.0,15.85585585585901,48.288288288281976
35.2608,45.48469999999993,847.0,15.667213313438562,48.665573373122875
35.2608,45.49469999999993,705.0,15.667213313438562,48.665573373122875
35.2608,45.50469999999993,666.0,6.768877975538835,77.43707341487055
35.2608,45.51469999999993,691.0,11.444288535962567,61.852371546791446
35.2608,45.524699999999925,743.0,20.02750493793449,39.94499012413102
35.2608,45.53469999999992,840.0,29.797019541804975,20.40596091639005
35.2608,45.54469999999992,1051.0,23.28015499391223,33.43969001217554
35.2608,45.55469999999992,1222.0,18.86685546899996,42.26628906200008
35.2608,45.56469999999992,1188.0,21.21380313983305,37.5723937203339
35.2608,45.574699999999915,1004.0,20.301177814596446,39.39764437080711
35.2608,45.58469999999991,892.0,12.35723866975436,58.809204434152136
35.2608,45.59469999999991,835.0,8.385269097333316,72.04910300888895
35.2608,45.60469999999991,759.0,8.385269097333316,72.04910300888895
35.2608,45.61469999999991,761.0,4.256717077400711,85.81094307533097
35.2608,45.624699999999905,749.0,5.233668537787759,82.55443820737413
35.2608,45.6346999999999,729.0,4.95495495495594,83.4834834834802
35.2608,45.6446999999999,711.0,4.774774774775724,84.08408408408091
35.2608,45.6546999999999,689.0,3.15315315315378,89.4894894894874
35.2608,45.6646999999999,674.0,3.070418875502152,89.76527041499283
35.2608,45.674699999999895,656.0,2.3423423423428082,92.19219219219065
35.2608,45.68469999999989,637.0,2.096317274333329,93.01227575222224
35.2608,45.69469999999989,626.0,2.0934674151151036,93.02177528294965
35.2608,45.70469999999989,612.0,2.163249662285607,92.7891677923813
35.2608,45.71469999999989,604.0,2.0720720720724843,93.09309309309172
35.2608,45.724699999999885,594.0,1.3513513513516202,95.4954954954946
35.2608,45.73469999999988,599.0,1.531531531531836,94.89489489489388
35.2708,45.1347,873.0,10.36036036036242,65.4654654654586
35.2708,45.1447,902.0,6.126126126127344,79.57957957957552
35.2708,45.1547,875.0,7.0483549111516925,76.50548362949436
35.2708,45.164699999999996,856.0,7.3873873873888565,75.37537537537048
35.2708,45.174699999999994,830.0,7.117117117118532,76.27627627627156
35.2708,45.18469999999999,773.0,11.531531531533826,61.561561561553916
35.2708,45.19469999999999,851.0,8.606996282301829,71.31001239232724
35.2708,45.20469999999999,869.0,2.5820706110159666,91.39309796328011
35.2708,45.214699999999986,881.0,3.0705704563433116,89.76476514552229
35.2708,45.224699999999984,889.0,3.2432432432438882,89.18918918918703
35.2708,45.23469999999998,916.0,2.9793448669506333,90.0688504434979
35.2708,45.24469999999998,940.0,3.972459822600844,86.75846725799718
35.2708,45.25469999999998,904.0,4.95495495495594,83.4834834834802
35.2708,45.264699999999976,916.0,4.054054054054861,86.4864864864838
35.2708,45.274699999999974,931.0,7.118140603341313,76.27286465552896
35.2708,45.28469999999997,978.0,16.888137509888214,46.22372498022357
35.2708,45.29469999999997,1032.0,40.126773009031915,0.0
35.2708,45.30469999999997,1133.0,43.697058048609286,0.0
35.2708,45.31469999999997,1529.0,43.697058048609286,0.0
35.2708,45.324699999999964,1697.0,42.29012946691016,0.0
35.2708,45.33469999999996,1539.0,22.052278731920147,35.895442536159706
35.2708,45.34469999999996,1347.0,28.891276566502977,22.217446866994045
35.2708,45.35469999999996,1246.0,28.332991028986008,23.334017942027984
35.2708,45.36469999999996,1000.0,27.14514212110577,25.70971575778846
35.2708,45.374699999999955,966.0,21.14506473345508,37.70987053308984
35.2708,45.38469999999995,822.0,15.889839290403376,48.22032141919325
35.2708,45.39469999999995,829.0,7.467069064289417,75.10976978570194
35.2708,45.40469999999995,796.0,5.855855855857021,80.4804804804766
35.2708,45.41469999999995,746.0,8.025354601806383,73.24881799397872
35.2708,45.424699999999945,754.0,7.172496901918191,76.09167699360603
35.2708,45.43469999999994,819.0,10.188711059684625,66.03762980105125
35.2708,45.44469999999994,825.0,21.912707347540906,36.17458530491819
35.2708,45.45469999999994,749.0,35.13513513514213,9.729729729715743
35.2708,45.46469999999994,703.0,30.426561794674633,19.146876410650734
35.2708,45.474699999999935,687.0,19.33063673652494,41.33872652695012
35.2708,45.48469999999993,700.0,13.243243243245878,55.855855855847075
35.2708,45.49469999999993,731.0,8.095140293996003,73.01619902001332
35.2708,45.50469999999993,731.0,9.45945945946134,68.46846846846219
35.2708,45.51469999999993,763.0,25.05306349607384,29.89387300785232
35.2708,45.524699999999925,855.0,28.19341964460677,23.61316071078646
35.2708,45.53469999999992,1030.0,26.15202716545556,27.69594566908888
35.2708,45.54469999999992,1267.0,29.79849056496805,20.403018870063903
35.2708,45.55469999999992,1191.0,25.611349033590802,28.777301932818396
35.2708,45.56469999999992,1019.0,18.979530263537367,42.04093947292527
35.2708,45.574699999999915,884.0,21.2148504256447,37.5702991487106
35.2708,45.58469999999991,792.0,14.794566744199592,50.684777519334695
35.2708,45.59469999999991,752.0,9.7699969065469,67.43334364484366
35.2708,45.60469999999991,733.0,7.118140603341313,76.27286465552896
35.2708,45.61469999999991,718.0,4.504504504505401,84.98498498498199
35.2708,45.624699999999905,700.0,4.414414414415292,85.28528528528236
35.2708,45.6346999999999,674.0,5.233926914221554,82.55357695259482
35.2708,45.6446999999999,658.0,4.954784145463071,83.48405284845643
35.2708,45.6546999999999,654.0,3.977784454808381,86.74071848397206
35.2708,45.6646999999999,648.0,2.86121337977445,90.4626220674185
35.2708,45.674699999999895,630.0,3.0705704563433116,89.76476514552229
35.2708,45.68469999999989,625.0,2.1633564578782423,92.78881180707252
35.2708,45.69469999999989,609.0,1.9539993813093803,93.48666872896874
35.2708,45.70469999999989,596.0,2.0935707656886215,93.02143078103794
35.2708,45.71469999999989,581.0,2.1633564578782423,92.78881180707252
35.2708,45.724699999999885,579.0,1.744642304740518,94.18452565086494
35.2708,45.73469999999988,582.0,1.531531531531836,94.89489489489388
35.2808,45.1347,836.0,5.959425472281294,80.13524842572902
35.2808,45.1447,890.0,11.2612612612635,62.462462462455
35.2808,45.1547,819.0,7.835540898740219,73.88153033753261
35.2808,45.164699999999996,774.0,7.3873873873888565,75.37537537537048
35.2808,45.174699999999994,789.0,6.290504665185809,79.0316511160473
35.2808,45.18469999999999,846.0,6.576576576577884,78.07807807807372
35.2808,45.19469999999999,859.0,6.001865880383169,79.99378039872278
35.2808,45.20469999999999,874.0,3.3498786309115363,88.83373789696155
35.2808,45.214699999999986,898.0,3.977980874207449,86.74006375264183
35.2808,45.224699999999984,925.0,3.9081917360634586,86.9726942131218
35.2808,45.23469999999998,921.0,5.443552775231246,81.85482408256252
35.2808,45.24469999999998,955.0,5.234185360799275,82.55271546400242
35.2808,45.25469999999998,959.0,6.396396396397669,78.67867867867443
35.2808,45.264699999999976,961.0,4.95495495495594,83.4834834834802
35.2808,45.274699999999974,962.0,19.192012989597345,41.61597402080531
35.2808,45.28469999999997,1033.0,43.897367892569925,0.0
35.2808,45.29469999999997,1220.0,42.7092158846826,0.0
35.2808,45.30469999999997,1607.0,42.7092158846826,0.0
35.2808,45.31469999999997,1539.0,28.334390086460076,23.33121982707985
35.2808,45.324699999999964,1429.0,24.144144144148946,31.711711711702108
35.2808,45.33469999999996,1443.0,34.406045104987236,11.187909790025529
35.2808,45.34469999999996,1223.0,30.238566285279155,19.52286742944169
35.2808,45.35469999999996,949.0,30.238566285279155,19.52286742944169
35.2808,45.36469999999996,840.0,28.334390086460076,23.33121982707985
35.2808,45.374699999999955,822.0,12.972972972975553,56.75675675674815
35.2808,45.38469999999995,824.0,9.910057616446627,66.96647461184457
35.2808,45.39469999999995,769.0,6.069785203249465,79.76738265583512
35.2808,45.40469999999995,788.0,4.054054054054861,86.4864864864838
35.2808,45.41469999999995,798.0,4.6846846846856165,84.38438438438128
35.2808,45.424699999999945,767.0,3.629035183487497,87.90321605504168
35.2808,45.43469999999994,744.0,6.756756756758101,77.477477477473
35.2808,45.44469999999994,735.0,8.108108108109722,72.9729729729676
35.2808,45.45469999999994,778.0,5.8490657413131215,80.50311419562293
35.2808,45.46469999999994,725.0,5.8490657413131215,80.50311419562293
35.2808,45.474699999999935,724.0,4.885239670079324,83.71586776640225
35.2808,45.48469999999993,751.0,4.594594594595509,84.68468468468164
35.2808,45.49469999999993,765.0,8.095540024702878,73.01486658432374
35.2808,45.50469999999993,836.0,22.541891620508878,34.916216758982245
35.2808,45.51469999999993,836.0,31.562883056897217,16.874233886205566
35.2808,45.524699999999925,1122.0,31.562883056897217,16.874233886205566
35.2808,45.53469999999992,1259.0,28.194811810172094,23.61037637965581
35.2808,45.54469999999992,1212.0,32.00432198076991,15.991356038460182
35.2808,45.55469999999992,922.0,32.00432198076991,15.991356038460182
35.2808,45.56469999999992,824.0,25.612613698844456,28.77477260231109
35.2808,45.574699999999915,785.0,16.33065832569374,47.33868334861252
35.2808,45.58469999999991,755.0,9.002798820574753,69.99067059808415
35.2808,45.59469999999991,726.0,4.6060831175033625,84.64638960832212
35.2808,45.60469999999991,705.0,4.083310045822367,86.38896651392544
35.2808,45.61469999999991,668.0,4.536293979359372,84.87902006880209
35.2808,45.624699999999905,671.0,3.2800894927675452,89.06636835744152
35.2808,45.6346999999999,662.0,2.8693530051724743,90.43548998275841
35.2808,45.6446999999999,636.0,2.8693530051724743,90.43548998275841
35.2808,45.6546999999999,624.0,2.7027027027032404,90.9909909909892
35.2808,45.6646999999999,620.0,2.5225225225230243,91.59159159158992
35.2808,45.674699999999895,609.0,2.721776387615623,90.92741204128126
35.2808,45.68469999999989,607.0,1.891891891892268,93.69369369369244
35.2808,45.69469999999989,596.0,2.0238850061757194,93.25371664608093
35.2808,45.70469999999989,581.0,1.9540958680317293,93.4863471065609
35.2808,45.71469999999989,571.0,1.7447284535997583,94.1842384880008
35.2808,45.724699999999885,567.0,1.2612612612615122,95.79579579579496
35.2808,45.73469999999988,567.0,1.531531531531836,94.89489489489388
35.2908,45.1347,845.0,8.82986899844592,70.56710333851359
35.2908,45.1447,765.0,11.2612612612635,62.462462462455
35.2908,45.1547,798.0,10.90090090090307,63.663663663656436
35.2908,45.164699999999996,755.0,7.395015286198459,75.34994904600514
35.2908,45.174699999999994,822.0,7.395015286198459,75.34994904600514
35.2908,45.18469999999999,782.0,5.765765765766913,80.78078078077695
35.2908,45.19469999999999,826.0,4.856427949145256,83.81190683618249
35.2908,45.20469999999999,841.0,4.117762516976923,86.27412494341026
35.2908,45.214699999999986,869.0,6.4016550238732925,78.66114992042236
35.2908,45.224699999999984,927.0,6.4016550238732925,78.66114992042236
35.2908,45.23469999999998,974.0,5.187548036586978,82.70817321137673
35.2908,45.24469999999998,999.0,5.44382163261356,81.85392789128814
35.2908,45.25469999999998,1030.0,6.396396396397669,78.67867867867443
35.2908,45.264699999999976,1016.0,14.028309591734942,53.23896802755019
35.2908,45.274699999999974,1019.0,39.8515660541326,0.29686789173480577
35.2908,45.28469999999997,1237.0,46.908679054243954,0.0
35.2908,45.29469999999997,1662.0,46.908679054243954,0.0
35.2908,45.30469999999997,1796.0,45.225225225234226,0.0
35.2908,45.31469999999997,1389.0,44.92195852959362,0.0
35.2908,45.324699999999964,1217.0,22.47321238078931,35.05357523842138
35.2908,45.33469999999996,1089.0,31.891891891898233,16.216216216203534
35.2908,45.34469999999996,950.0,34.40774442151904,11.184511156961918
35.2908,45.35469999999996,901.0,22.47321238078931,35.05357523842138
35.2908,45.36469999999996,868.0,5.653199387714081,81.15600204095307
35.2908,45.374699999999955,829.0,4.41493449922296,85.2835516692568
35.2908,45.38469999999995,789.0,6.490710408116167,78.36429863961277
35.2908,45.39469999999995,799.0,7.477477477478965,75.07507507507012
35.2908,45.40469999999995,833.0,4.466725442144459,85.1109151928518
35.2908,45.41469999999995,796.0,5.5855855855866965,81.38138138137768
35.2908,45.424699999999945,774.0,5.862577142814603,80.45807619061799
35.2908,45.43469999999994,775.0,4.504504504505401,84.98498498498199
35.2908,45.44469999999994,783.0,4.324324324325184,85.58558558558272
35.2908,45.45469999999994,776.0,4.194187774261812,86.01937408579396
35.2908,45.46469999999994,738.0,8.793865714221905,70.68711428592698
35.2908,45.474699999999935,773.0,8.198198198199828,72.67267267266725
35.2908,45.48469999999993,794.0,5.513614217647067,81.62128594117644
35.2908,45.49469999999993,799.0,14.028309591734942,53.23896802755019
35.2908,45.50469999999993,881.0,30.683794769599576,18.63241046080085
35.2908,45.51469999999993,1159.0,30.683794769599576,18.63241046080085
35.2908,45.524699999999925,1244.0,28.47537469367093,23.049250612658142
35.2908,45.53469999999992,1184.0,22.124249455621776,35.75150108875645
35.2908,45.54469999999992,1037.0,16.75022040804172,46.49955918391656
35.2908,45.55469999999992,899.0,21.845079115487746,36.30984176902451
35.2908,45.56469999999992,781.0,13.024056772707732,56.58647742430756
35.2908,45.574699999999915,752.0,5.025066122412516,83.24977959195829
35.2908,45.58469999999991,720.0,4.536518027177967,84.87827324274011
35.2908,45.59469999999991,694.0,4.2573476870439375,85.80884104318687
35.2908,45.60469999999991,675.0,3.559421836708866,88.13526054430378
35.2908,45.61469999999991,655.0,3.4896292516753586,88.36790249441547
35.2908,45.624699999999905,641.0,2.7027027027032404,90.9909909909892
35.2908,45.6346999999999,641.0,2.093777551005215,93.02074149664928
35.2908,45.6446999999999,629.0,2.3178406120920543,92.27386462635982
35.2908,45.6546999999999,608.0,2.3178406120920543,92.27386462635982
35.2908,45.6646999999999,605.0,1.6750220408041723,94.41659319731943
35.2908,45.674699999999895,594.0,1.8146072108711866,93.95130929709605
35.2908,45.68469999999989,586.0,1.891891891892268,93.69369369369244
35.2908,45.69469999999989,588.0,2.2333627210722296,92.5554575964259
35.2908,45.70469999999989,585.0,2.869707424494924,90.43430858501692
35.2908,45.71469999999989,559.0,2.869707424494924,90.43430858501692
35.2908,45.724699999999885,553.0,2.2333627210722296,92.5554575964259
35.2908,45.73469999999988,550.0,1.531531531531836,94.89489489489388
35.300799999999995,45.1347,776.0,6.216216216217452,79.27927927927516
35.300799999999995,45.1447,738.0,7.468175515813065,75.10608161395645
35.300799999999995,45.1547,677.0,10.90090090090307,63.663663663656436
35.300799999999995,45.164699999999996,755.0,8.61018605646314,71.29937981178954
35.300799999999995,45.174699999999994,795.0,5.44409056292915,81.85303145690284
35.300799999999995,45.18469999999999,834.0,5.44409056292915,81.85303145690284
35.300799999999995,45.19469999999999,860.0,5.44409056292915,81.85303145690284
35.300799999999995,45.20469999999999,882.0,3.9085778400516977,86.97140719982767
35.300799999999995,45.214699999999986,900.0,6.402446041985412,78.65851319338196
35.300799999999995,45.224699999999984,958.0,6.402446041985412,78.65851319338196
35.300799999999995,45.23469999999998,930.0,11.795529553013157,60.68156815662281
35.300799999999995,45.24469999999998,992.0,16.751047885935847,46.497904228128306
35.300799999999995,45.25469999999998,1015.0,19.54954954955344,40.90090090089312
35.300799999999995,45.264699999999976,1071.0,29.66331396467806,20.67337207064388
35.300799999999995,45.274699999999974,1217.0,41.17435127000964,0.0
35.300799999999995,45.28469999999997,1590.0,41.17435127000964,0.0
35.300799999999995,45.29469999999997,1532.0,26.272106172284964,27.455787655430072
35.300799999999995,45.30469999999997,1294.0,45.225225225234226,0.0
35.300799999999995,45.31469999999997,1470.0,39.729729729737635,0.5405405405247308
35.300799999999995,45.324699999999964,1138.0,36.64848424033029,6.703031519339419
35.300799999999995,45.33469999999996,928.0,23.181270152016147,33.637459695967706
35.300799999999995,45.34469999999996,928.0,11.237161290148629,62.54279569950457
35.300799999999995,45.35469999999996,864.0,7.06476804632873,76.45077317890423
35.300799999999995,45.36469999999996,824.0,5.374294530071084,82.08568489976305
35.300799999999995,45.374699999999955,812.0,4.525867029679343,84.91377656773552
35.300799999999995,45.38469999999995,853.0,5.765765765766913,80.78078078077695
35.300799999999995,45.39469999999995,882.0,7.477477477478965,75.07507507507012
35.300799999999995,45.40469999999995,844.0,4.414414414415292,85.28528528528236
35.300799999999995,45.41469999999995,858.0,5.862866760077546,80.45711079974151
35.300799999999995,45.424699999999945,825.0,4.594594594595509,84.68468468468164
35.300799999999995,45.43469999999994,825.0,4.504504504505401,84.98498498498199
35.300799999999995,45.44469999999994,789.0,6.292059041261526,79.02646986246158
35.300799999999995,45.45469999999994,732.0,6.292059041261526,79.02646986246158
35.300799999999995,45.46469999999994,768.0,10.597152069493095,64.67615976835634
35.300799999999995,45.474699999999935,864.0,10.597152069493095,64.67615976835634
35.300799999999995,45.48469999999993,823.0,10.260016830135706,65.79994389954766
35.300799999999995,45.49469999999993,873.0,26.38290042034896,27.23419915930208
35.300799999999995,45.50469999999993,1000.0,26.382493173008854,27.235013653982293
35.300799999999995,45.51469999999993,1239.0,26.382493173008854,27.235013653982293
35.300799999999995,45.524699999999925,1288.0,28.811007188934358,22.377985622131284
35.300799999999995,45.53469999999992,1027.0,28.811007188934358,22.377985622131284
35.300799999999995,45.54469999999992,867.0,22.12534241600693,35.74931516798614
35.300799999999995,45.55469999999992,797.0,16.751047885935847,46.497904228128306
35.300799999999995,45.56469999999992,755.0,10.050628731561508,66.4979042281283
35.300799999999995,45.574699999999915,728.0,3.6991897414774995,87.66936752840833
35.300799999999995,45.58469999999991,699.0,3.6991897414774995,87.66936752840833
35.300799999999995,45.59469999999991,676.0,3.071025445754905,89.76324851415032
35.300799999999995,45.60469999999991,659.0,3.1408214786129713,89.5305950712901
35.300799999999995,45.61469999999991,632.0,3.001229412896839,89.99590195701053
35.300799999999995,45.624699999999905,625.0,2.093880985741981,93.0203967141934
35.300799999999995,45.6346999999999,628.0,3.4200056100452354,88.59998129984922
35.300799999999995,45.6446999999999,616.0,3.3333333333339965,88.88888888888668
35.300799999999995,45.6546999999999,604.0,2.432432432432916,91.89189189189028
35.300799999999995,45.6646999999999,590.0,1.6053087557355188,94.64897081421493
35.300799999999995,45.674699999999895,581.0,1.8844928871677828,93.71835704277406
35.300799999999995,45.68469999999989,569.0,1.7449008214516508,94.1836639284945
35.300799999999995,45.69469999999989,564.0,2.162162162162592,92.79279279279136
35.300799999999995,45.70469999999989,556.0,3.201223020992706,89.32925659669098
35.300799999999995,45.71469999999989,585.0,4.525867029679343,84.91377656773552
35.300799999999995,45.724699999999885,544.0,4.525867029679343,84.91377656773552
35.300799999999995,45.73469999999988,546.0,1.891891891892268,93.69369369369244
35.31079999999999,45.1347,732.0,5.225225225226264,82.58258258257912
35.31079999999999,45.1447,687.0,6.212153863962974,79.29282045345676
35.31079999999999,45.1547,704.0,3.559773562495637,88.13408812501454
35.31079999999999,45.164699999999996,717.0,5.444359566169798,81.85213477943401
35.31079999999999,45.174699999999994,756.0,9.384054884622046,68.71981705125984
35.31079999999999,45.18469999999999,841.0,9.384054884622046,68.71981705125984
35.31079999999999,45.19469999999999,859.0,5.374560084552236,82.08479971815922
35.31079999999999,45.20469999999999,883.0,4.467166823523937,85.10944392158687
35.31079999999999,45.214699999999986,898.0,4.187968897053691,86.0401036764877
35.31079999999999,45.224699999999984,932.0,3.753621953848818,87.48792682050394
35.31079999999999,45.23469999999998,948.0,16.67049750091681,46.65900499816638
35.31079999999999,45.24469999999998,1099.0,16.67049750091681,46.65900499816638
35.31079999999999,45.25469999999998,1232.0,19.54954954955344,40.90090090089312
35.31079999999999,45.264699999999976,1237.0,28.59376723667188,22.81246552665624
35.31079999999999,45.274699999999974,1496.0,29.664779687463643,20.670440625072715
35.31079999999999,45.28469999999997,1692.0,35.85585585586299,8.288288288274018
35.31079999999999,45.29469999999997,1403.0,31.905786607714955,16.18842678457009
35.31079999999999,45.30469999999997,1331.0,33.34099500183362,13.318009996332762
35.31079999999999,45.31469999999997,1029.0,39.729729729737635,0.5405405405247308
35.31079999999999,45.324699999999964,942.0,36.85412629407247,6.291747411855056
35.31079999999999,45.33469999999996,960.0,12.424307727925948,58.585640906913504
35.31079999999999,45.34469999999996,866.0,10.377660695934967,65.40779768021679
35.31079999999999,45.35469999999996,839.0,6.212153863962974,79.29282045345676
35.31079999999999,45.36469999999996,833.0,5.765765765766913,80.78078078077695
35.31079999999999,45.374699999999955,848.0,7.468544533079082,75.10485155640306
35.31079999999999,45.38469999999995,859.0,8.648648648650369,71.17117117116544
35.31079999999999,45.39469999999995,898.0,5.653758011022482,81.15413996325839
35.31079999999999,45.40469999999995,893.0,7.747747747749288,74.17417417416904
35.31079999999999,45.41469999999995,875.0,7.259146088226396,75.80284637257867
35.31079999999999,45.424699999999945,860.0,4.416025828057433,85.27991390647523
35.31079999999999,45.43469999999994,820.0,4.416025828057433,85.27991390647523
35.31079999999999,45.44469999999994,795.0,4.397367341906375,85.34210886031208
35.31079999999999,45.45469999999994,765.0,4.416025828057433,85.27991390647523
35.31079999999999,45.46469999999994,805.0,5.095362158081991,83.01545947306003
35.31079999999999,45.474699999999935,836.0,8.611250364711994,71.29583211762669
35.31079999999999,45.48469999999993,914.0,17.449870404390378,45.100259191219244
35.31079999999999,45.49469999999993,970.0,31.022581442103466,17.95483711579307
35.31079999999999,45.50469999999993,1251.0,31.022581442103466,17.95483711579307
35.31079999999999,45.51469999999993,1301.0,21.009643966886017,37.980712066227966
35.31079999999999,45.524699999999925,1277.0,33.8929982303408,12.214003539318398
35.31079999999999,45.53469999999992,970.0,33.8929982303408,12.214003539318398
35.31079999999999,45.54469999999992,840.0,14.352083941186658,52.159720196044475
35.31079999999999,45.55469999999992,769.0,7.838445844801943,73.87184718399352
35.31079999999999,45.56469999999992,727.0,4.885963713229305,83.71345428923564
35.31079999999999,45.574699999999915,704.0,3.629573044113198,87.90142318628934
35.31079999999999,45.58469999999991,679.0,3.4201745992605144,88.59941800246496
35.31079999999999,45.59469999999991,664.0,2.7600161425358953,90.79994619154701
35.31079999999999,45.60469999999991,639.0,2.7600161425358953,90.79994619154701
35.31079999999999,45.61469999999991,614.0,3.140976672790268,89.53007775736577
35.31079999999999,45.624699999999905,606.0,2.2335834117619684,92.55472196079344
35.31079999999999,45.6346999999999,603.0,2.6496154968344596,91.16794834388513
35.31079999999999,45.6446999999999,579.0,3.4201745992605144,88.59941800246496
35.31079999999999,45.6546999999999,577.0,2.870416788237331,90.4319440392089
35.31079999999999,45.6646999999999,603.0,4.6846846846856165,84.38438438438128
35.31079999999999,45.674699999999895,567.0,3.9744232452516894,86.7519225158277
35.31079999999999,45.68469999999989,554.0,1.8845860036741608,93.71804665441947
35.31079999999999,45.69469999999989,551.0,1.2563906691161073,95.8120311029463
35.31079999999999,45.70469999999989,545.0,2.7919792647024604,90.6934024509918
