date,lat,lon,grid_id,value,pollutant,units
2025-10-05,35.4,45.25,0.0,3.078984479606816,NO2,µg/m³
2025-10-05,35.408205128205125,45.25,1.0,0.49027426181902484,NO2,µg/m³
2025-10-05,35.41641025641025,45.25,2.0,1.804443499290135,NO2,µg/m³
2025-10-05,35.424615384615386,45.25,3.0,4.580870517887891,NO2,µg/m³
2025-10-05,35.43282051282051,45.25,4.0,3.716518314649767,NO2,µg/m³
2025-10-05,35.44102564102564,45.25,5.0,0.3503661428331708,NO2,µg/m³
2025-10-05,35.449230769230766,45.25,6.0,6.913665314141658,NO2,µg/m³
2025-10-05,35.45743589743589,45.25,7.0,5.2624138428684235,NO2,µg/m³
2025-10-05,35.46564102564103,45.25,8.0,4.658389710528936,NO2,µg/m³
2025-10-05,35.473846153846154,45.25,9.0,3.8415845488347697,NO2,µg/m³
2025-10-05,35.48205128205128,45.25,10.0,2.6529901991563487,NO2,µg/m³
2025-10-05,35.49025641025641,45.25,11.0,1.0181771985302677,NO2,µg/m³
2025-10-05,35.498461538461534,45.25,12.0,3.6133835379427413,NO2,µg/m³
2025-10-05,35.50666666666667,45.25,13.0,1.1150052959411854,NO2,µg/m³
2025-10-05,35.514871794871794,45.25,14.0,2.0451616969748723,NO2,µg/m³
2025-10-05,35.52307692307692,45.25,15.0,3.529241403453634,NO2,µg/m³
2025-10-05,35.53128205128205,45.25,16.0,2.897586381686031,NO2,µg/m³
2025-10-05,35.539487179487175,45.25,17.0,2.9060176672426703,NO2,µg/m³
2025-10-05,35.54769230769231,45.25,18.0,5.186797875173002,NO2,µg/m³
2025-10-05,35.555897435897435,45.25,19.0,3.1415966415809904,NO2,µg/m³
2025-10-05,35.56410256410256,45.25,20.0,3.3816246873841957,NO2,µg/m³
2025-10-05,35.57230769230769,45.25,21.0,5.709150370333337,NO2,µg/m³
2025-10-05,35.58051282051282,45.25,22.0,5.891385473273315,NO2,µg/m³
2025-10-05,35.58871794871795,45.25,23.0,0.3503661428331708,NO2,µg/m³
2025-10-05,35.596923076923076,45.25,24.0,0.3503661428331708,NO2,µg/m³
2025-10-05,35.6051282051282,45.25,25.0,0.3503661428331708,NO2,µg/m³
2025-10-05,35.61333333333333,45.25,26.0,0.9385881038923659,NO2,µg/m³
2025-10-05,35.621538461538464,45.25,27.0,2.906771748688672,NO2,µg/m³
2025-10-05,35.62974358974359,45.25,28.0,5.870851159513638,NO2,µg/m³
2025-10-05,35.63794871794872,45.25,29.0,3.4075023209239044,NO2,µg/m³
2025-10-05,35.646153846153844,45.25,30.0,7.135594929637014,NO2,µg/m³
2025-10-05,35.65435897435897,45.25,31.0,0.3503661428331708,NO2,µg/m³
2025-10-05,35.662564102564104,45.25,32.0,0.49638359569520374,NO2,µg/m³
2025-10-05,35.67076923076923,45.25,33.0,2.8066332206511366,NO2,µg/m³
2025-10-05,35.67897435897436,45.25,34.0,1.8157542891630125,NO2,µg/m³
2025-10-05,35.687179487179485,45.25,35.0,2.02065542548099,NO2,µg/m³
2025-10-05,35.69538461538461,45.25,36.0,1.560406543888512,NO2,µg/m³
2025-10-05,35.703589743589745,45.25,37.0,5.2632730561914824,NO2,µg/m³
2025-10-05,35.71179487179487,45.25,38.0,6.8003740640421935,NO2,µg/m³
2025-10-05,35.72,45.25,39.0,3.2378830828248373,NO2,µg/m³
2025-10-05,35.4,45.25948717948718,40.0,2.834396013935113,NO2,µg/m³
