lat,lon,elevation,slope_percentage,suitability_score
35.2608,45.1347,988.0,10.36036036036242,46.27927927927516
35.2608,45.1447,970.0,6.768877975538835,60.1830707321245
35.2608,45.1547,950.0,6.756756756758101,60.25437201907
35.2608,45.164699999999996,928.0,6.838660222709339,59.77258692523918
35.2608,45.174699999999994,909.0,9.490385615188469,48.01922876962306
35.2608,45.18469999999999,901.0,11.531531531533826,43.93693693693235
35.2608,45.19469999999999,832.0,7.612941680473667,55.21799011486078
35.2608,45.20469999999999,869.0,4.08230206054385,75.98645846738911
35.2608,45.214699999999986,885.0,1.7653198099649086,89.61576582373583
35.2608,45.224699999999984,897.0,1.3258626962395657,92.20080766917903
35.2608,45.23469999999998,908.0,2.233031909456111,86.86451817966994
35.2608,45.24469999999998,900.0,3.6036036036043204,78.802331743504
35.2608,45.25469999999998,894.0,3.209983369843159,81.11774488327553
35.2608,45.264699999999976,901.0,2.0934674151151036,87.68548579344056
35.2608,45.274699999999974,913.0,4.5358460660827244,73.31855255245456
35.2608,45.28469999999997,950.0,5.7221442679812835,66.34032783540422
35.2608,45.29469999999997,988.0,10.118425839723,46.763148320553995
35.2608,45.30469999999997,1049.0,33.49547864184166,0.009042716316685073
35.2608,45.31469999999997,1091.0,42.28804178532509,0.0
35.2608,45.324699999999964,1379.0,42.147010462912185,0.0
35.2608,45.33469999999996,1761.0,46.67064247594727,0.0
35.2608,45.34469999999996,1338.0,46.67064247594727,0.0
35.2608,45.35469999999996,1238.0,16.608174826579823,33.78365034684035
35.2608,45.36469999999996,1269.0,26.038467196982403,14.923065606035195
35.2608,45.374699999999955,1033.0,26.038467196982403,14.923065606035195
35.2608,45.38469999999995,936.0,12.35723866975436,42.28552266049128
35.2608,45.39469999999995,824.0,12.35723866975436,42.28552266049128
35.2608,45.40469999999995,861.0,8.024958424607897,52.794362208188836
35.2608,45.41469999999995,807.0,5.957954358631566,64.95320965510844
35.2608,45.424699999999945,805.0,4.964961965526305,70.79434137925703
35.2608,45.43469999999994,850.0,12.68823613412278,41.623527731754436
35.2608,45.44469999999994,965.0,19.197852933368377,28.604294133263245
35.2608,45.45469999999994,1139.0,35.13513513514213,0.0
35.2608,45.46469999999994,964.0,23.51351351351819,19.972972972963618
35.2608,45.474699999999935,863.0,15.85585585585901,35.288288288281976
35.2608,45.48469999999993,847.0,15.667213313438562,35.665573373122875
35.2608,45.49469999999993,705.0,15.667213313438562,35.665573373122875
35.2608,45.50469999999993,666.0,6.768877975538835,60.1830707321245
35.2608,45.51469999999993,691.0,11.444288535962567,44.111422928074866
35.2608,45.524699999999925,743.0,20.02750493793449,26.944990124131017
35.2608,45.53469999999992,840.0,29.797019541804975,7.40596091639005
35.2608,45.54469999999992,1051.0,23.28015499391223,20.43969001217554
35.2608,45.55469999999992,1222.0,18.86685546899996,29.266289062000077
35.2608,45.56469999999992,1188.0,21.21380313983305,24.5723937203339
35.2608,45.574699999999915,1004.0,20.301177814596446,26.397644370807107
35.2608,45.58469999999991,892.0,12.35723866975436,42.28552266049128
35.2608,45.59469999999991,835.0,8.385269097333316,50.6748876627452
35.2608,45.60469999999991,759.0,8.385269097333316,50.6748876627452
35.2608,45.61469999999991,761.0,4.256717077400711,74.96048777999582
35.2608,45.624699999999905,749.0,5.233668537787759,69.21371448360142
35.2608,45.6346999999999,729.0,4.95495495495594,70.85320614731799
35.2608,45.6446999999999,711.0,4.774774774775724,71.9130895601428
35.2608,45.6546999999999,689.0,3.15315315315378,81.452040275566
35.2608,45.6646999999999,674.0,3.070418875502152,81.93871249704617
35.2608,45.674699999999895,656.0,2.3423423423428082,86.22151563327759
35.2608,45.68469999999989,637.0,2.096317274333329,87.6687219156863
35.2608,45.69469999999989,626.0,2.0934674151151036,87.68548579344056
35.2608,45.70469999999989,612.0,2.163249662285607,87.27500198655525
35.2608,45.71469999999989,604.0,2.0720720720724843,87.8113407525148
35.2608,45.724699999999885,594.0,1.3513513513516202,92.05087440381399
35.2608,45.73469999999988,599.0,1.531531531531836,90.9909909909892
35.2708,45.1347,873.0,10.36036036036242,46.27927927927516
35.2708,45.1447,902.0,6.126126126127344,63.9639639639568
35.2708,45.1547,875.0,7.0483549111516925,58.53908875793122
35.2708,45.164699999999996,856.0,7.3873873873888565,56.5447800741832
35.2708,45.174699999999994,830.0,7.117117117118532,58.1346051934204
35.2708,45.18469999999999,773.0,11.531531531533826,43.93693693693235
35.2708,45.19469999999999,851.0,8.606996282301829,49.78600743539634
35.2708,45.20469999999999,869.0,2.5820706110159666,84.8113493469649
35.2708,45.214699999999986,881.0,3.0705704563433116,81.93782084503934
35.2708,45.224699999999984,889.0,3.2432432432438882,80.9220985691536
35.2708,45.23469999999998,916.0,2.9793448669506333,82.47444195911392
35.2708,45.24469999999998,940.0,3.972459822600844,76.63258927881856
35.2708,45.25469999999998,904.0,4.95495495495594,70.85320614731799
35.2708,45.264699999999976,916.0,4.054054054054861,76.15262321144199
35.2708,45.274699999999974,931.0,7.118140603341313,58.12858468622757
35.2708,45.28469999999997,978.0,16.888137509888214,33.22372498022357
