date,lat,lon,grid_id,value,pollutant,units
2025-10-05,35.4,45.25,0.0,5.732854134696689,SO2,µg/m³
2025-10-05,35.408205128205125,45.25,1.0,0.3503661428331708,SO2,µg/m³
2025-10-05,35.41641025641025,45.25,2.0,7.6346901247590875,SO2,µg/m³
2025-10-05,35.424615384615386,45.25,3.0,4.515332840870848,SO2,µg/m³
2025-10-05,35.43282051282051,45.25,4.0,4.976850902562098,SO2,µg/m³
2025-10-05,35.44102564102564,45.25,5.0,3.913743252652529,SO2,µg/m³
2025-10-05,35.449230769230766,45.25,6.0,2.389980180007686,SO2,µg/m³
2025-10-05,35.45743589743589,45.25,7.0,5.150326084761394,SO2,µg/m³
2025-10-05,35.46564102564103,45.25,8.0,7.890498205738243,SO2,µg/m³
2025-10-05,35.473846153846154,45.25,9.0,3.4833196496749976,SO2,µg/m³
2025-10-05,35.48205128205128,45.25,10.0,5.317452269948335,SO2,µg/m³
2025-10-05,35.49025641025641,45.25,11.0,3.279864609978291,SO2,µg/m³
2025-10-05,35.498461538461534,45.25,12.0,0.933609868958386,SO2,µg/m³
2025-10-05,35.50666666666667,45.25,13.0,0.3503661428331708,SO2,µg/m³
2025-10-05,35.514871794871794,45.25,14.0,2.181169461973858,SO2,µg/m³
2025-10-05,35.52307692307692,45.25,15.0,0.7576188291332323,SO2,µg/m³
2025-10-05,35.53128205128205,45.25,16.0,2.9378077999983336,SO2,µg/m³
2025-10-05,35.539487179487175,45.25,17.0,4.968689701735773,SO2,µg/m³
2025-10-05,35.54769230769231,45.25,18.0,3.6390928012912447,SO2,µg/m³
2025-10-05,35.555897435897435,45.25,19.0,0.7309882252303919,SO2,µg/m³
2025-10-05,35.56410256410256,45.25,20.0,2.1632041328066745,SO2,µg/m³
2025-10-05,35.57230769230769,45.25,21.0,4.346030458165778,SO2,µg/m³
2025-10-05,35.58051282051282,45.25,22.0,0.43690394069898325,SO2,µg/m³
2025-10-05,35.58871794871795,45.25,23.0,3.0027666215626607,SO2,µg/m³
2025-10-05,35.596923076923076,45.25,24.0,0.3503661428331708,SO2,µg/m³
2025-10-05,35.6051282051282,45.25,25.0,5.301388652490867,SO2,µg/m³
2025-10-05,35.61333333333333,45.25,26.0,4.286083170402243,SO2,µg/m³
2025-10-05,35.621538461538464,45.25,27.0,3.769616631793032,SO2,µg/m³
2025-10-05,35.62974358974359,45.25,28.0,5.891260646960206,SO2,µg/m³
2025-10-05,35.63794871794872,45.25,29.0,2.5461120780890747,SO2,µg/m³
2025-10-05,35.646153846153844,45.25,30.0,10.34490678402477,SO2,µg/m³
2025-10-05,35.65435897435897,45.25,31.0,2.1096869873532724,SO2,µg/m³
2025-10-05,35.662564102564104,45.25,32.0,2.2258557608628413,SO2,µg/m³
2025-10-05,35.67076923076923,45.25,33.0,3.5032207633020938,SO2,µg/m³
2025-10-05,35.67897435897436,45.25,34.0,5.241255606185939,SO2,µg/m³
2025-10-05,35.687179487179485,45.25,35.0,0.3503661428331708,SO2,µg/m³
2025-10-05,35.69538461538461,45.25,36.0,1.103358946376431,SO2,µg/m³
2025-10-05,35.703589743589745,45.25,37.0,2.071234959314925,SO2,µg/m³
2025-10-05,35.71179487179487,45.25,38.0,3.9330073248742674,SO2,µg/m³
2025-10-05,35.72,45.25,39.0,1.2246015282022953,SO2,µg/m³
2025-10-05,35.4,45.25948717948718,40.0,1.3791271362338764,SO2,µg/m³
2025-10-05,35.408205128205125,45.25948717948718,41.0,3.2899957012358483,SO2,µg/m³
2025-10-05,35.41641025641025,45.25948717948718,42.0,2.8058827155384196,SO2,µg/m³
2025-10-05,35.424615384615386,45.25948717948718,43.0,3.7302857767477318,SO2,µg/m³
2025-10-05,35.43282051282051,45.25948717948718,44.0,1.7998787440603932,SO2,µg/m³
2025-10-05,35.44102564102564,45.25948717948718,45.0,1.3758067553429953,SO2,µg/m³
2025-10-05,35.449230769230766,45.25948717948718,46.0,7.723309576977931,SO2,µg/m³
2025-10-05,35.45743589743589,45.25948717948718,47.0,3.752841713867156,SO2,µg/m³
2025-10-05,35.46564102564103,45.25948717948718,48.0,5.562954374148856,SO2,µg/m³
2025-10-05,35.473846153846154,45.25948717948718,49.0,4.166408658265177,SO2,µg/m³
2025-10-05,35.48205128205128,45.25948717948718,50.0,3.2252456841902672,SO2,µg/m³
2025-10-05,35.49025641025641,45.25948717948718,51.0,4.186837521429945,SO2,µg/m³
2025-10-05,35.498461538461534,45.25948717948718,52.0,8.976126834849445,SO2,µg/m³
2025-10-05,35.50666666666667,45.25948717948718,53.0,6.106524845474004,SO2,µg/m³
2025-10-05,35.514871794871794,45.25948717948718,54.0,3.411200093743362,SO2,µg/m³
2025-10-05,35.52307692307692,45.25948717948718,55.0,4.6436644847689434,SO2,µg/m³
2025-10-05,35.53128205128205,45.25948717948718,56.0,4.043528704725758,SO2,µg/m³
2025-10-05,35.539487179487175,45.25948717948718,57.0,5.351305309624077,SO2,µg/m³
2025-10-05,35.54769230769231,45.25948717948718,58.0,6.17108752768243,SO2,µg/m³
2025-10-05,35.555897435897435,45.25948717948718,59.0,7.088717273581864,SO2,µg/m³
2025-10-05,35.56410256410256,45.25948717948718,60.0,0.8260682423716391,SO2,µg/m³
2025-10-05,35.57230769230769,45.25948717948718,61.0,3.4499413052775276,SO2,µg/m³
